"eventID ","case Spend area text","case Company","case Document Type","case Sub spend area text","case Purchasing Document","case Purch. Doc. Category name","case Vendor","case Item Type","case Item Category","case Spend classification text","case Source","case Name","case GR-Based Inv. Verif.","case Item","case concept:name","case Goods Receipt","event User","event org:resource","event concept:name","event Cumulative net worth (EUR)","event time:timestamp"
"2491081031680","Sales","companyID_0000","Standard PO","Products for Resale","4507000278","Purchase order","vendorID_0142","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0141","false","00020","4507000278_00020","true","user_045","user_045","Create Purchase Order Item",341.0,02-01-2018 10:56:00.000
"2499670966272","Sales","companyID_0000","Standard PO","Products for Resale","4507000278","Purchase order","vendorID_0142","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0141","false","00040","4507000278_00040","true","user_045","user_045","Create Purchase Order Item",236.0,02-01-2018 10:56:00.000
"2495375998976","Sales","companyID_0000","Standard PO","Products for Resale","4507000278","Purchase order","vendorID_0142","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0141","false","00030","4507000278_00030","true","user_045","user_045","Create Purchase Order Item",528.0,02-01-2018 10:56:00.000
"2486786064384","Sales","companyID_0000","Standard PO","Products for Resale","4507000278","Purchase order","vendorID_0142","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0141","false","00010","4507000278_00010","true","user_045","user_045","Create Purchase Order Item",150.0,02-01-2018 10:56:00.000
"2516850835456","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00040","4507000279_00040","true","user_051","user_051","Create Purchase Order Item",941.0,02-01-2018 10:57:00.000
"2503965933568","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00010","4507000279_00010","true","user_051","user_051","Create Purchase Order Item",256.0,02-01-2018 10:57:00.000
"2508260900864","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00020","4507000279_00020","true","user_051","user_051","Create Purchase Order Item",378.0,02-01-2018 10:57:00.000
"2512555868160","Trading & End Products","companyID_0000","Standard PO","Trading products (old structure)","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0142","false","00030","4507000279_00030","true","user_051","user_051","Create Purchase Order Item",417.0,02-01-2018 10:57:00.000
"2542620639232","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00100","4507000279_00100","true","user_051","user_051","Create Purchase Order Item",1930.0,02-01-2018 10:57:00.000
"2538325671936","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00090","4507000279_00090","true","user_051","user_051","Create Purchase Order Item",2237.0,02-01-2018 10:57:00.000
"2534030704640","Trading & End Products","companyID_0000","Standard PO","Trading products (old structure)","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0142","false","00080","4507000279_00080","true","user_051","user_051","Create Purchase Order Item",5387.0,02-01-2018 10:57:00.000
"2529735737344","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00070","4507000279_00070","true","user_051","user_051","Create Purchase Order Item",796.0,02-01-2018 10:57:00.000
"2525440770048","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00060","4507000279_00060","true","user_051","user_051","Create Purchase Order Item",827.0,02-01-2018 10:57:00.000
"2521145802752","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00050","4507000279_00050","true","user_051","user_051","Create Purchase Order Item",1484.0,02-01-2018 10:57:00.000
"2546915606528","Sales","companyID_0000","Standard PO","Products for Resale","4507000279","Purchase order","vendorID_0143","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0142","false","00110","4507000279_00110","true","user_051","user_051","Create Purchase Order Item",2941.0,02-01-2018 10:57:00.000
"2568390443008","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00050","4507000280_00050","true","user_060","user_060","Create Purchase Order Item",708.0,02-01-2018 10:58:00.000
"2564095475712","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00040","4507000280_00040","true","user_060","user_060","Create Purchase Order Item",397.0,02-01-2018 10:58:00.000
"2559800508416","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00030","4507000280_00030","true","user_060","user_060","Create Purchase Order Item",795.0,02-01-2018 10:58:00.000
"2555505541120","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00020","4507000280_00020","true","user_060","user_060","Create Purchase Order Item",316.0,02-01-2018 10:58:00.000
"2551210573824","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00010","4507000280_00010","true","user_060","user_060","Create Purchase Order Item",397.0,02-01-2018 10:58:00.000
"2572685410304","Pigments & Colorants","companyID_0000","Standard PO","Colorants","4507000281","Purchase order","vendorID_0144","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0143","false","00010","4507000281_00010","true","user_059","user_059","Create Purchase Order Item",8493.0,02-01-2018 10:59:00.000
"1430224109569","Packaging","companyID_0000","Standard PO","Labels","4507000221","Purchase order","vendorID_0103","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0103","false","00010","4507000221_00010","true","user_029","user_029","Receive Order Confirmation",208.0,02-01-2018 11:04:00.000
"2280627634177","Packaging","companyID_0000","Standard PO","Labels","4507000266","Purchase order","vendorID_0103","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0103","false","00010","4507000266_00010","true","user_029","user_029","Receive Order Confirmation",134.0,02-01-2018 11:04:00.000
"1438814044161","Packaging","companyID_0000","Standard PO","Labels","4507000222","Purchase order","vendorID_0103","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0103","false","00020","4507000222_00020","true","user_029","user_029","Receive Order Confirmation",134.0,02-01-2018 11:04:00.000
"1434519076865","Packaging","companyID_0000","Standard PO","Labels","4507000222","Purchase order","vendorID_0103","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0103","false","00010","4507000222_00010","true","user_029","user_029","Receive Order Confirmation",42.0,02-01-2018 11:04:00.000
"2581275344896","Sales","companyID_0000","Standard PO","Products for Resale","4507000282","Purchase order","vendorID_0145","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0144","false","00010","4507000282_00010","true","user_045","user_045","Create Purchase Order Item",266.0,02-01-2018 11:06:00.000
"2284922601473","Packaging","companyID_0000","Standard PO","Labels","4507000267","Purchase order","vendorID_0103","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0103","false","00020","4507000267_00020","true","user_029","user_029","Receive Order Confirmation",244.0,02-01-2018 11:06:00.000
"2289217568769","Packaging","companyID_0000","Standard PO","Labels","4507000267","Purchase order","vendorID_0103","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0103","false","00030","4507000267_00030","true","user_029","user_029","Receive Order Confirmation",244.0,02-01-2018 11:06:00.000
"2585570312192","Sales","companyID_0000","Standard PO","Products for Resale","4507000282","Purchase order","vendorID_0145","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0144","false","00020","4507000282_00020","true","user_045","user_045","Create Purchase Order Item",410.0,02-01-2018 11:06:00.000
"2607045148672","Sales","companyID_0000","Standard PO","Products for Resale","4507000282","Purchase order","vendorID_0145","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0144","false","00070","4507000282_00070","true","user_045","user_045","Create Purchase Order Item",88.0,02-01-2018 11:06:00.000
"2602750181376","Sales","companyID_0000","Standard PO","Products for Resale","4507000282","Purchase order","vendorID_0145","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0144","false","00060","4507000282_00060","true","user_045","user_045","Create Purchase Order Item",483.0,02-01-2018 11:06:00.000
"2598455214080","Sales","companyID_0000","Standard PO","Products for Resale","4507000282","Purchase order","vendorID_0145","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0144","false","00050","4507000282_00050","true","user_045","user_045","Create Purchase Order Item",615.0,02-01-2018 11:06:00.000
"2594160246784","Sales","companyID_0000","Standard PO","Products for Resale","4507000282","Purchase order","vendorID_0145","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0144","false","00040","4507000282_00040","true","user_045","user_045","Create Purchase Order Item",1913.0,02-01-2018 11:06:00.000
"2589865279488","Sales","companyID_0000","Standard PO","Products for Resale","4507000282","Purchase order","vendorID_0145","Standard","3-way match, invoice after GR","NPR","sourceSystemID_0000","vendor_0144","true","00030","4507000282_00030","true","user_045","user_045","Create Purchase Order Item",383.0,02-01-2018 11:06:00.000
"2611340115968","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507000283","Purchase order","vendorID_0146","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0143","false","00010","4507000283_00010","true","user_059","user_059","Create Purchase Order Item",0.0,02-01-2018 11:08:00.000
"2615635083264","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507000284","Purchase order","vendorID_0146","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0143","false","00010","4507000284_00010","true","user_059","user_059","Create Purchase Order Item",0.0,02-01-2018 11:10:00.000
"2568390443009","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00050","4507000280_00050","true","user_029","user_029","Receive Order Confirmation",708.0,02-01-2018 11:15:00.000
"2564095475713","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00040","4507000280_00040","true","user_029","user_029","Receive Order Confirmation",397.0,02-01-2018 11:15:00.000
"2559800508417","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00030","4507000280_00030","true","user_029","user_029","Receive Order Confirmation",795.0,02-01-2018 11:15:00.000
"2555505541121","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00020","4507000280_00020","true","user_029","user_029","Receive Order Confirmation",316.0,02-01-2018 11:15:00.000
"2551210573825","Packaging","companyID_0000","Standard PO","Plastic Containers & Lids < 30L","4507000280","Purchase order","vendorID_0104","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0104","false","00010","4507000280_00010","true","user_029","user_029","Receive Order Confirmation",397.0,02-01-2018 11:15:00.000
"2624225017856","Additives","companyID_0000","Standard PO","Extenders","4507000286","Purchase order","vendorID_0147","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0145","false","00010","4507000286_00010","true","user_064","user_064","Create Purchase Order Item",6791.0,02-01-2018 11:17:00.000
"2628519985152","Sales","companyID_0000","Standard PO","Products for Resale","4507000287","Purchase order","vendorID_0148","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0146","false","00010","4507000287_00010","true","user_045","user_045","Create Purchase Order Item",583.0,02-01-2018 11:17:00.000
"2632814952448","Sales","companyID_0000","Standard PO","Products for Resale","4507000287","Purchase order","vendorID_0148","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0146","false","00020","4507000287_00020","true","user_045","user_045","Create Purchase Order Item",580.0,02-01-2018 11:17:00.000
"2619930050560","Additives","companyID_0000","Standard PO","Extenders","4507000285","Purchase order","vendorID_0147","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0145","false","00010","4507000285_00010","true","user_064","user_064","Create Purchase Order Item",6791.0,02-01-2018 11:17:00.000
"2637109919744","Additives","companyID_0000","Standard PO","Extenders","4507000288","Purchase order","vendorID_0149","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0147","false","00010","4507000288_00010","true","user_064","user_064","Create Purchase Order Item",0.0,02-01-2018 11:18:00.000
"2641404887040","Additives","companyID_0000","Standard PO","Extenders","4507000289","Purchase order","vendorID_0149","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0147","false","00010","4507000289_00010","true","user_064","user_064","Create Purchase Order Item",0.0,02-01-2018 11:19:00.000
"2645699854336","Additives","companyID_0000","Standard PO","Extenders","4507000290","Purchase order","vendorID_0149","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0147","false","00010","4507000290_00010","true","user_064","user_064","Create Purchase Order Item",0.0,02-01-2018 11:19:00.000
"2649994821632","Additives","companyID_0000","Standard PO","Extenders","4507000291","Purchase order","vendorID_0149","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0147","false","00010","4507000291_00010","true","user_064","user_064","Create Purchase Order Item",0.0,02-01-2018 11:19:00.000
"2684354560000","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00080","4507000292_00080","true","user_066","user_066","Create Purchase Order Item",43.0,02-01-2018 11:22:00.000
"2680059592704","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00070","4507000292_00070","true","user_066","user_066","Create Purchase Order Item",38.0,02-01-2018 11:22:00.000
"2675764625408","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00060","4507000292_00060","true","user_066","user_066","Create Purchase Order Item",381.0,02-01-2018 11:22:00.000
"2671469658112","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00050","4507000292_00050","true","user_066","user_066","Create Purchase Order Item",280.0,02-01-2018 11:22:00.000
"2667174690816","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00040","4507000292_00040","true","user_066","user_066","Create Purchase Order Item",417.0,02-01-2018 11:22:00.000
"2654289788928","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00010","4507000292_00010","true","user_066","user_066","Create Purchase Order Item",506.0,02-01-2018 11:22:00.000
"2658584756224","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00020","4507000292_00020","true","user_066","user_066","Create Purchase Order Item",506.0,02-01-2018 11:22:00.000
"2692944494592","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00100","4507000292_00100","true","user_066","user_066","Create Purchase Order Item",338.0,02-01-2018 11:22:00.000
"2688649527296","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00090","4507000292_00090","true","user_066","user_066","Create Purchase Order Item",338.0,02-01-2018 11:22:00.000
"2662879723520","Packaging","companyID_0000","Standard PO","Labels","4507000292","Purchase order","vendorID_0150","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0148","false","00030","4507000292_00030","true","user_066","user_066","Create Purchase Order Item",417.0,02-01-2018 11:22:00.000
"1468878815233","Additives","companyID_0000","Standard PO","Extenders","4507000226","Purchase order","vendorID_0032","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0032","false","00010","4507000226_00010","true","user_033","user_033","Change Quantity",3588.0,02-01-2018 11:23:00.000
"2697239461888","Additives","companyID_0000","Standard PO","Extenders","4507000293","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000293_00010","true","user_059","user_059","Create Purchase Order Item",4002.0,02-01-2018 11:24:00.000
"2701534429184","Additives","companyID_0000","Standard PO","Extenders","4507000293","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00020","4507000293_00020","true","user_059","user_059","Create Purchase Order Item",2501.0,02-01-2018 11:24:00.000
"2714419331072","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00030","4507000294_00030","true","user_068","user_068","Create Purchase Order Item",700.0,02-01-2018 11:27:00.000
"2731599200256","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00070","4507000294_00070","true","user_068","user_068","Create Purchase Order Item",2031.0,02-01-2018 11:27:00.000
"2727304232960","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00060","4507000294_00060","true","user_068","user_068","Create Purchase Order Item",1320.0,02-01-2018 11:27:00.000
"2740189134848","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00090","4507000294_00090","true","user_068","user_068","Create Purchase Order Item",277.0,02-01-2018 11:27:00.000
"2735894167552","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00080","4507000294_00080","true","user_068","user_068","Create Purchase Order Item",1013.0,02-01-2018 11:27:00.000
"2705829396480","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00010","4507000294_00010","true","user_068","user_068","Create Purchase Order Item",256.0,02-01-2018 11:27:00.000
"2710124363776","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00020","4507000294_00020","true","user_068","user_068","Create Purchase Order Item",4127.0,02-01-2018 11:27:00.000
"2718714298368","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00040","4507000294_00040","true","user_068","user_068","Create Purchase Order Item",762.0,02-01-2018 11:27:00.000
"2723009265664","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000294","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00050","4507000294_00050","true","user_068","user_068","Create Purchase Order Item",393.0,02-01-2018 11:27:00.000
"2744484102144","Sales","companyID_0000","Standard PO","Products for Resale","4507000295","Purchase order","vendorID_0152","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0150","false","00010","4507000295_00010","true","user_045","user_045","Create Purchase Order Item",97.0,02-01-2018 11:28:00.000
"2748779069440","Solvents","companyID_0000","Standard PO","Ester Solvents","4507000296","Purchase order","vendorID_0153","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0151","false","00010","4507000296_00010","true","user_064","user_064","Create Purchase Order Item",47284.0,02-01-2018 11:32:00.000
"2753074036736","Solvents","companyID_0000","Standard PO","Ester Solvents","4507000297","Purchase order","vendorID_0153","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0151","false","00010","4507000297_00010","true","user_064","user_064","Create Purchase Order Item",47284.0,02-01-2018 11:32:00.000
"2482491097089","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000277","Purchase order","vendorID_0106","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0106","false","00040","4507000277_00040","true","user_029","user_029","Receive Order Confirmation",891.0,02-01-2018 11:33:00.000
"2757369004032","Additives","companyID_0000","Standard PO","Extenders","4507000298","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000298_00010","true","user_064","user_064","Create Purchase Order Item",5764.0,02-01-2018 11:33:00.000
"2761663971328","Additives","companyID_0000","Standard PO","Extenders","4507000299","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000299_00010","true","user_064","user_064","Create Purchase Order Item",5764.0,02-01-2018 11:33:00.000
"2469606195201","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000277","Purchase order","vendorID_0106","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0106","false","00010","4507000277_00010","true","user_029","user_029","Receive Order Confirmation",551.0,02-01-2018 11:33:00.000
"2473901162497","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000277","Purchase order","vendorID_0106","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0106","false","00020","4507000277_00020","true","user_029","user_029","Receive Order Confirmation",551.0,02-01-2018 11:33:00.000
"2478196129793","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000277","Purchase order","vendorID_0106","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0106","false","00030","4507000277_00030","true","user_029","user_029","Receive Order Confirmation",891.0,02-01-2018 11:33:00.000
"2765958938624","Additives","companyID_0000","Standard PO","Extenders","4507000300","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000300_00010","true","user_064","user_064","Create Purchase Order Item",5764.0,02-01-2018 11:34:00.000
"2774548873216","Additives","companyID_0000","Standard PO","Extenders","4507000302","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000302_00010","true","user_064","user_064","Create Purchase Order Item",5764.0,02-01-2018 11:34:00.000
"2770253905920","Packaging","companyID_0000","Standard PO","Metal Containers & Lids < 30L","4507000301","Purchase order","vendorID_0125","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0124","false","00010","4507000301_00010","true","user_033","user_033","Create Purchase Order Item",2945.0,02-01-2018 11:34:00.000
"2787433775104","Additives","companyID_0000","Standard PO","Extenders","4507000305","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000305_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:36:00.000
"2778843840512","Additives","companyID_0000","Standard PO","Extenders","4507000303","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000303_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:36:00.000
"2783138807808","Additives","companyID_0000","Standard PO","Extenders","4507000304","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000304_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:36:00.000
"2791728742400","Additives","companyID_0000","Standard PO","Extenders","4507000306","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000306_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:36:00.000
"2800318676992","Sales","companyID_0000","Standard PO","Products for Resale","4507000308","Purchase order","vendorID_0154","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0152","false","00010","4507000308_00010","true","user_045","user_045","Create Purchase Order Item",423.0,02-01-2018 11:37:00.000
"2796023709696","Additives","companyID_0000","Standard PO","Extenders","4507000307","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000307_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:37:00.000
"2817498546176","Additives","companyID_0000","Standard PO","Extenders","4507000311","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000311_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:39:00.000
"2808908611584","Additives","companyID_0000","Standard PO","Extenders","4507000309","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000309_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:39:00.000
"2813203578880","Additives","companyID_0000","Standard PO","Extenders","4507000310","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000310_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:39:00.000
"2821793513472","Additives","companyID_0000","Standard PO","Extenders","4507000312","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000312_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:40:00.000
"2800318676993","Sales","companyID_0000","Standard PO","Products for Resale","4507000308","Purchase order","vendorID_0154","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0152","false","00010","4507000308_00010","true","user_045","user_045","Change Quantity",423.0,02-01-2018 11:40:00.000
"2804613644288","Sales","companyID_0000","Standard PO","Products for Resale","4507000308","Purchase order","vendorID_0154","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0152","false","00020","4507000308_00020","true","user_045","user_045","Create Purchase Order Item",214.0,02-01-2018 11:40:00.000
"2826088480768","Additives","companyID_0000","Standard PO","Extenders","4507000313","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000313_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:40:00.000
"2838973382656","Additives","companyID_0000","Standard PO","Extenders","4507000316","Purchase order","vendorID_0151","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0149","false","00010","4507000316_00010","true","user_064","user_064","Create Purchase Order Item",5708.0,02-01-2018 11:41:00.000
